pr_id,build_result,git_branch,last_build_result_branch,time_elapse_branch,committer_history,committer_recent,committer_exp,project_history,project_recent,days_last_failed
6493,1,78,0,2,0.13970588235294118,1.0,4.912654885736052,0.2135593220338983,1.0,2
6494,1,78,1,1,0.12023460410557185,0.2,5.831882477283517,0.21346886912325286,1.0,3
6496,1,78,1,0,0.11988304093567251,0.2,5.834810737062605,0.21337849280270957,1.0,3
6497,1,78,1,0,0.119533527696793,0.2,5.8377304471659395,0.21328819297503174,1.0,4
6498,1,78,1,0,0.11918604651162791,0.2,5.840641657373398,0.2131979695431472,1.0,4
6500,1,78,1,0,0.11884057971014493,0.2,5.84354441703136,0.213107822410148,1.0,4
6501,1,78,1,0,0.07692307692307693,0.0,2.5649493574615367,0.21301775147928995,1.0,4
6503,1,78,1,4,0.11849710982658959,0.2,5.846438775057725,0.21292775665399238,1.0,9
6505,1,78,1,1,0.11815561959654179,0.2,5.849324779946859,0.21283783783783783,1.0,11
6508,1,78,1,4,0.12307692307692308,0.2,4.174387269895637,0.21274799493457155,1.0,15
6509,1,78,1,0,0.24752475247524752,0.4,4.61512051684126,0.21265822784810126,1.0,16
6513,1,78,1,1,0.1386861313868613,1.0,4.919980925828125,0.21256853648249685,1.0,17
6517,1,66,1,23,0.11781609195402298,0.2,5.8522024797744745,0.21247892074198987,1.0,316
6521,1,78,1,11,0.24509803921568626,0.4,4.624972813284271,0.21238938053097345,1.0,28
6522,1,78,1,1,0.24271844660194175,0.4,4.634728988229636,0.21229991575400167,1.0,30
6525,1,78,1,1,0.0,0.0,0.0,0.21221052631578946,1.0,31
6527,1,66,1,7,0.1174785100286533,0.2,5.855071922202427,0.21212121212121213,1.0,324
6530,1,66,1,0,0.11714285714285715,0.2,5.857933154483459,0.212031973075305,1.0,324
6531,1,66,1,0,0.1168091168091168,0.2,5.860786223465865,0.21194280908326324,1.0,324
6532,1,66,1,0,0.11647727272727272,0.2,5.863631175598097,0.21185372005044137,1.0,324
6533,1,78,1,1,0.13768115942028986,1.0,4.927253685157205,0.21176470588235294,1.0,33
6534,1,78,1,0,0.11614730878186968,0.2,5.8664680569332965,0.21167576648467032,1.0,33
6535,1,78,1,1,0.11581920903954802,0.2,5.869296913133774,0.21158690176322417,1.0,34
6536,1,66,1,2,0.1366906474820144,1.0,4.9344739331306915,0.21149811162400337,1.0,327
6537,1,66,1,3,0.11549295774647887,0.2,5.872117789475416,0.21140939597315436,1.0,331
6538,1,66,1,2,0.1151685393258427,0.2,5.87493073085203,0.21132075471698114,1.0,333
6542,1,78,1,12,0.2403846153846154,0.4,4.6443908991413725,0.2112321877619447,1.0,47
6543,1,78,1,0,0.12121212121212122,0.2,4.189654742026425,0.21114369501466276,1.0,47
6545,1,78,1,4,0.11484593837535013,0.2,5.877735781779639,0.21105527638190955,1.0,51
6546,1,66,1,10,0.11452513966480447,0.2,5.8805329864007,0.21096693177061532,1.0,343
6549,1,66,1,1,0.11420612813370473,0.2,5.883322388488279,0.2108786610878661,1.0,345
6551,1,66,1,0,0.11388888888888889,0.2,5.886104031450156,0.2107904642409034,1.0,345
6553,0,78,1,7,0.0,0.0,0.0,0.21070234113712374,1.0,58
6556,1,78,0,2,0.1357142857142857,1.0,4.941642422609304,0.21103217718345174,1.0,2
6557,1,66,1,8,0.11357340720221606,0.2,5.8888779583328805,0.2109440267335004,1.0,354
6558,0,78,1,1,0.1347517730496454,1.0,4.948759890378168,0.21085594989561587,1.0,3
6562,1,78,0,2,0.14084507042253522,1.0,4.955827057601261,0.21118530884808012,1.0,2
6567,0,78,1,3,0.13986013986013987,1.0,4.962844630259907,0.21109720483938257,1.0,5
6568,1,66,1,6,0.1132596685082873,0.2,5.8916442118257715,0.21142618849040867,1.0,360
6569,1,78,0,0,0.11294765840220386,0.2,5.8944028342648505,0.2113380575239683,1.0,0
6571,1,66,1,1,0.07142857142857142,0.0,2.6390573296152584,0.21125,1.0,362
6572,1,78,1,4,0.0,0.0,2.302585092994046,0.21116201582673885,1.0,4
6574,1,66,1,3,0.06666666666666667,0.0,2.70805020110221,0.21107410491257286,1.0,366
6576,1,66,1,0,0.11263736263736264,0.2,5.8971538676367405,0.21098626716604243,1.0,366
6578,0,78,1,1,0.11232876712328767,0.2,5.8998973535824915,0.21089850249584027,1.0,6
6580,0,78,0,0,0.11475409836065574,0.2,5.902633333401366,0.21122661122661124,1.0,0
6582,1,66,1,1,0.11716621253405994,0.2,5.905361848054571,0.2115544472152951,1.0,368
6584,1,78,0,1,0.11940298507462686,0.2,4.204692619390966,0.21146655587868715,1.0,1
6585,1,78,1,2,0.0625,0.0,2.772588722239781,0.21137873754152825,1.0,3
6586,1,66,1,3,0.11684782608695653,0.2,5.908082938168931,0.21129099211290991,1.0,371
6587,1,66,1,0,0.11653116531165311,0.2,5.910796644040527,0.2112033195020747,1.0,372
6590,1,78,1,0,0.11621621621621622,0.2,5.91350300563827,0.2111157196184156,1.0,4
6591,1,78,1,1,0.11590296495956873,0.2,5.916202062607435,0.21102819237147596,1.0,5
6592,1,66,1,1,0.11559139784946236,0.2,5.918893854273146,0.21094073767094904,1.0,373
6593,1,78,1,0,0.23809523809523808,0.4,4.653960350157523,0.2108533554266777,1.0,5
6594,1,78,1,1,0.11528150134048257,0.2,5.921578419643816,0.21076604554865425,1.0,7
6595,1,78,1,0,0.11497326203208556,0.2,5.924255797414532,0.21067880794701987,1.0,8
6596,1,78,1,0,0.11466666666666667,0.2,5.926926025970411,0.21059164253206455,1.0,8
6597,1,78,1,0,0.11436170212765957,0.2,5.929589143389895,0.21050454921422662,1.0,8
6601,1,78,1,2,0.11405835543766578,0.2,5.932245187448011,0.2104175279040926,1.0,10
6609,1,66,1,7,0.11375661375661375,0.2,5.934894195619588,0.2103305785123967,1.0,381
6612,1,66,1,0,0.11345646437994723,0.2,5.937536205082426,0.21024370095002065,1.0,382
6614,1,78,1,3,0.058823529411764705,0.0,2.833213344056216,0.2101568951279934,1.0,14
6615,1,66,1,0,0.11315789473684211,0.2,5.940171252720432,0.2100701609574907,1.0,382
6619,1,66,1,3,0.11286089238845144,0.2,5.942799375126701,0.20998349834983498,1.0,385
6621,0,78,1,4,0.112565445026178,0.2,5.945420608606575,0.20989690721649484,1.0,18
6623,1,78,0,0,0.05555555555555555,0.0,2.8903717578961645,0.21022258862324814,1.0,0
6624,1,66,1,2,0.11488250652741515,0.2,5.948034989180646,0.21013597033374537,1.0,388
6629,1,66,1,7,0.11458333333333333,0.2,5.950642552587727,0.2100494233937397,1.0,395
6630,1,78,1,8,0.11428571428571428,0.2,5.953243334287785,0.2099629477151091,1.0,9
6632,1,66,1,1,0.11398963730569948,0.2,5.955837369464831,0.20987654320987653,1.0,396
6633,1,78,1,0,0.11369509043927649,0.2,5.958424693029782,0.2097902097902098,1.0,9
6635,1,78,1,0,0.1134020618556701,0.2,5.961005339623274,0.20970394736842105,1.0,9
6636,1,78,1,0,0.11764705882352941,0.2,4.219507705176107,0.2096177558569667,1.0,10
6638,1,66,1,4,0.11311053984575835,0.2,5.963579343618446,0.209531635168447,1.0,400
6639,1,66,1,0,0.11282051282051282,0.2,5.966146739123692,0.20944558521560575,1.0,400
6643,1,78,1,4,0.11253196930946291,0.2,5.968707559985366,0.20935960591133004,1.0,15
6644,1,66,1,1,0.11224489795918367,0.2,5.971261839790462,0.20927369716865,1.0,402
6646,1,78,1,0,0.11195928753180662,0.2,5.973809611869261,0.20918785890073832,1.0,15
6647,1,78,1,0,0.1116751269035533,0.2,5.976350909297934,0.2091020910209102,1.0,15
6649,1,66,1,1,0.11139240506329114,0.2,5.978885764901122,0.20901639344262296,1.0,403
6653,1,78,1,6,0.1111111111111111,0.2,5.981414211254481,0.20893076607947564,1.0,22
6655,1,66,1,6,0.11083123425692695,0.2,5.983936280687191,0.20884520884520885,1.0,410
6660,1,78,1,14,0.14583333333333334,1.0,4.969813299576001,0.20875972165370446,1.0,36
6661,1,78,1,0,0.14482758620689656,1.0,4.976733742420574,0.20867430441898527,1.0,36
6663,1,78,1,6,0.2358490566037736,0.4,4.663439094112067,0.2085889570552147,1.0,43
6664,1,66,1,25,0.11055276381909548,0.2,5.986452005284438,0.20850367947669665,1.0,435
6666,1,78,1,10,0.09090909090909091,0.0,3.784189633918261,0.20841847159787494,1.0,53
6667,1,78,1,0,0.08888888888888889,0.0,3.8066624897703196,0.20833333333333334,1.0,53
6670,1,78,1,3,0.0,0.0,0.0,0.20824826459779502,1.0,56
6671,1,66,1,8,0.11027568922305764,0.2,5.988961416889864,0.20816326530612245,1.0,443
6672,1,78,1,0,0.08695652173913043,0.0,3.828641396489095,0.20807833537331702,1.0,57
6674,1,66,1,4,0.11,0.2,5.991464547107982,0.20799347471451876,1.0,448
6675,1,66,1,1,0.10972568578553615,0.2,5.993961427306569,0.2079086832450061,1.0,450
6677,0,78,1,6,0.10945273631840796,0.2,5.996452088619021,0.2078239608801956,1.0,64
6679,1,78,0,0,0.14383561643835616,1.0,4.983606621708336,0.20814663951120163,1.0,0
6680,1,78,1,0,0.11166253101736973,0.2,5.998936561946683,0.20806188925081434,1.0,0
6681,1,78,1,2,0.0,0.0,0.0,0.20797720797720798,1.0,3
6683,1,78,1,1,0.11138613861386139,0.2,6.0014148779611505,0.2078925956061839,1.0,5
6684,1,78,1,0,0.1111111111111111,0.2,6.003887067106539,0.20780805205368036,1.0,5
6685,1,66,1,6,0.11083743842364532,0.2,6.0063531596017325,0.20772357723577237,1.0,457
6687,1,78,1,1,0.11056511056511056,0.2,6.008813185442595,0.20763917106867127,1.0,6
6688,1,78,1,1,0.05263157894736842,0.0,2.9444389791664403,0.2075548334687246,1.0,8
6694,1,78,1,4,0.3333333333333333,0.3333333333333333,1.0986122886681098,0.20747056435241576,1.0,12
6696,1,78,1,0,0.11594202898550725,0.2,4.23410650459726,0.20738636363636365,1.0,13
6697,1,78,1,0,0.2336448598130841,0.4,4.672828834461906,0.20730223123732253,1.0,13
6698,1,78,1,0,0.23148148148148148,0.4,4.68213122712422,0.20721816707218166,1.0,14
6699,0,78,1,0,0.22935779816513763,0.4,4.6913478822291435,0.20713417105796514,1.0,14
6700,1,66,1,8,0.11029411764705882,0.2,6.0112671744041615,0.20745542949756887,1.0,466
6702,0,66,1,0,0.1100244498777506,0.2,6.013715156042802,0.2073714054272985,1.0,466
6704,1,66,0,0,0.05,0.0,2.995732273553991,0.2076923076923077,1.0,0
6705,1,66,1,0,0.11219512195121951,0.2,6.016157159698354,0.20760825576689598,1.0,0
6706,1,78,0,2,0.0,0.0,0.0,0.20752427184466019,1.0,2
6707,1,78,1,1,0.06666666666666667,0.0,2.70805020110221,0.20744035584310555,1.0,4
6709,0,78,1,0,0.23636363636363636,0.4,4.700480365792417,0.20735650767987066,1.0,4
6711,1,66,1,3,0.24324324324324326,0.4,4.709530201312334,0.20767676767676768,1.0,3
6712,1,78,0,1,0.0,0.0,0.6931471805599453,0.20759289176090467,1.0,1
6715,1,78,1,1,0.0,0.0,0.0,0.20750908356883327,1.0,3
6716,1,78,1,0,0.24107142857142858,0.4,4.718498871295094,0.20742534301856336,1.0,4
6717,0,78,1,0,0.23893805309734514,0.4,4.727387818712341,0.2073416700282372,1.0,4
6719,0,78,0,0,0.24561403508771928,0.4,4.736198448394496,0.20766129032258066,1.0,0
6720,1,66,1,4,0.25217391304347825,0.4,4.74493212836325,0.2079806529625151,1.0,8
6723,1,66,1,1,0.25,0.4,4.7535901911063645,0.20789685737308622,1.0,10
6725,0,78,0,4,0.14285714285714285,1.0,4.990432586778736,0.20781312927909787,1.0,4
6727,1,66,1,8,0.047619047619047616,0.0,3.044522437723423,0.20813204508856684,1.0,18
6728,1,78,0,7,0.0,0.0,1.0986122886681098,0.2080482897384306,1.0,7
6731,1,66,1,8,0.11192214111922141,0.2,6.018593214496234,0.2079646017699115,1.0,26
6733,1,78,1,6,0.11165048543689321,0.2,6.021023349349527,0.20788098110172898,1.0,14
6734,1,78,1,0,0.11138014527845036,0.2,6.023447592961033,0.20779742765273312,1.0,14
6738,1,78,1,1,0.045454545454545456,0.0,3.091042453358316,0.20771394134190438,1.0,15
6740,1,66,1,3,0.0,0.0,0.0,0.20763052208835342,1.0,29
6741,1,66,1,0,0.1111111111111111,0.2,6.025865973825314,0.20754716981132076,1.0,30
6744,1,78,1,2,0.14864864864864866,1.0,4.997212273764115,0.20746388443017658,1.0,18
6746,1,66,1,2,0.1108433734939759,0.2,6.028278520230698,0.2073806658644204,1.0,32
6747,1,66,1,1,0.11057692307692307,0.2,6.030685260261263,0.20729751403368082,1.0,33
6749,1,78,1,3,0.11031175059952038,0.2,6.0330862217988015,0.20721442885771543,1.0,21
6752,0,78,1,4,0.24786324786324787,0.4,4.762173934797756,0.20713141025641027,1.0,25
6753,0,78,0,0,0.2542372881355932,0.4,4.770684624465665,0.20744893872647177,1.0,0
6754,0,78,0,0,0.2605042016806723,0.4,4.77912349311153,0.2077662129703763,1.0,0
6755,0,78,0,1,0.0,0.0,1.3862943611198906,0.20808323329331732,1.0,1
6756,1,78,0,6,0.043478260869565216,0.0,3.1354942159291497,0.2084,1.0,6
6757,1,78,1,0,0.11004784688995216,0.2,6.035481432524756,0.20831667333066772,1.0,6
6759,1,66,1,15,0.041666666666666664,0.0,3.1780538303479458,0.2082334132693845,1.0,48
6760,1,78,1,2,0.10978520286396182,0.2,6.037870919922137,0.20815021973631642,1.0,8
6762,1,78,1,2,0.10952380952380952,0.2,6.040254711277414,0.20806709265175719,1.0,11
6763,1,78,1,3,0.11428571428571428,0.2,4.248495242049359,0.20798403193612774,1.0,14
6765,1,66,1,11,0.26666666666666666,0.4,4.787491742782046,0.20790103750997604,1.0,60
6766,0,78,1,4,0.2644628099173554,0.4,4.795790545596741,0.20781810929397687,1.0,19
6769,1,66,1,1,0.10926365795724466,0.2,6.042632833682381,0.20813397129186603,1.0,62
6770,1,66,1,0,0.10900473933649289,0.2,6.045005314036012,0.2080510163411718,1.0,62
6771,1,66,1,0,0.10874704491725769,0.2,6.0473721790462776,0.20796812749003984,1.0,62
6772,1,78,0,2,0.10849056603773585,0.2,6.049733455231958,0.2078853046594982,1.0,2
6774,1,78,1,4,0.0851063829787234,0.0,3.8501476017100584,0.20780254777070065,1.0,6
6777,1,78,1,8,0.04,0.0,3.2188758248682006,0.20771985674492638,1.0,15
6778,1,78,1,0,0.27049180327868855,0.4,4.804021044733257,0.20763723150357996,1.0,15
6779,1,66,1,13,0.2682926829268293,0.4,4.812184355372417,0.20755467196819086,1.0,75
6780,0,78,1,0,0.038461538461538464,0.0,3.258096538021482,0.20747217806041335,1.0,16
6782,1,66,1,0,0.07407407407407407,0.0,3.295836866004329,0.2077870480731029,1.0,76
6784,1,66,1,3,0.0,0.0,1.0986122886681098,0.20770452740270057,1.0,79
6785,1,78,0,5,0.07142857142857142,0.0,3.332204510175204,0.2076220722508932,1.0,5
6787,1,78,1,1,0.08333333333333333,0.0,3.871201010907891,0.20753968253968255,1.0,6
6788,1,78,1,0,0.2661290322580645,0.4,4.820281565605037,0.20745735819119396,1.0,6
6789,0,78,1,1,0.0,0.0,0.0,0.20737509912767646,1.0,7
6791,1,78,0,4,0.264,0.4,4.8283137373023015,0.20768925881886643,1.0,4
6792,1,78,1,0,0.10823529411764705,0.2,6.052089168924417,0.2076069730586371,1.0,5
6794,1,78,1,0,0.107981220657277,0.2,6.054439346269371,0.20752475247524751,1.0,5
6795,1,78,1,0,0.10772833723653395,0.2,6.056784013228625,0.20744259699129058,1.0,5
6796,1,78,1,0,0.10747663551401869,0.2,6.059123195581797,0.2073605065294816,1.0,5
6797,1,78,1,0,0.10722610722610723,0.2,6.061456918928017,0.20727848101265822,1.0,5
6798,1,78,1,0,0.10697674418604651,0.2,6.063785208687608,0.20719652036378014,1.0,5
6799,1,66,1,9,0.2619047619047619,0.4,4.836281906951478,0.20711462450592885,1.0,89
6802,1,78,1,1,0.10672853828306264,0.2,6.066108090103747,0.2070327933623074,1.0,6
6803,1,78,1,0,0.06896551724137931,0.0,3.367295829986474,0.20695102685624012,1.0,6
6805,0,78,1,0,0.10648148148148148,0.2,6.068425588244111,0.20686932491117252,1.0,7
6806,0,78,0,1,0.25984251968503935,0.4,4.844187086458591,0.20718232044198895,1.0,1
6807,0,78,0,0,0.265625,0.4,4.852030263919617,0.20749506903353057,1.0,0
6808,0,78,0,0,0.2713178294573643,0.4,4.859812404361672,0.207807570977918,1.0,0
6809,0,78,0,0,0.27692307692307694,0.4,4.867534450455582,0.2081198265668112,1.0,0
6810,1,78,0,3,0.11267605633802817,0.2,4.2626798770413155,0.20843183609141056,1.0,3
6811,1,78,1,0,0.10854503464203233,0.2,6.07073772800249,0.2083497439936983,1.0,3
6812,0,78,1,0,0.2824427480916031,0.4,4.875197323201151,0.20826771653543308,1.0,3
6814,0,78,0,0,0.10829493087557604,0.2,6.073044534100405,0.2085792994883904,1.0,0
6815,0,78,0,0,0.2878787878787879,0.4,4.882801922586371,0.2088906372934697,1.0,0
6816,0,78,0,0,0.1103448275862069,0.2,6.075346031088684,0.20920173023987415,1.0,0
6817,1,78,0,0,0.06666666666666667,0.0,3.4011973816621555,0.2095125786163522,1.0,0
6819,1,78,1,0,1.0,1.0,0.0,0.20943025540275048,1.0,0
6820,1,78,1,0,0.11238532110091744,0.2,6.077642243349034,0.2093479968578162,1.0,1
6822,0,78,1,4,0.2932330827067669,0.4,4.890349128221754,0.20926580290537888,1.0,5
6823,1,78,0,0,0.11212814645308924,0.2,6.07993319509559,0.20957613814756673,1.0,0
6824,0,78,1,0,0.29850746268656714,0.4,4.897839799950911,0.2094939191839937,1.0,0
6826,0,78,0,0,0.3037037037037037,0.4,4.90527477843843,0.20980392156862746,1.0,0
6827,1,78,0,0,0.3088235294117647,0.4,4.912654885736052,0.21011368090944726,1.0,0
6828,0,78,1,0,0.30656934306569344,0.4,4.919980925828125,0.21003134796238246,1.0,0
6829,1,78,0,0,0.3115942028985507,0.4,4.927253685157205,0.21034077555816685,1.0,0
6834,1,78,1,0,0.11187214611872145,0.2,6.082218910376446,0.21025841816758026,1.0,0
6835,1,78,1,0,0.11161731207289294,0.2,6.0844994130751715,0.2101761252446184,1.0,0
6836,0,78,1,0,0.06451612903225806,0.0,3.4339872044851463,0.21009389671361503,1.0,0
6837,1,78,0,0,0.09375,0.0,3.4657359027997265,0.21040281579976536,1.0,0
6841,1,78,1,0,0.30935251798561153,0.4,4.9344739331306915,0.21032056293979673,1.0,1
6842,1,78,1,0,0.11136363636363636,0.2,6.0867747269123065,0.21023837436498632,1.0,1
6843,1,69,1,0,0.30714285714285716,0.4,4.941642422609304,0.21015625,1.0,0
6852,1,78,1,7,0.1111111111111111,0.2,6.089044875446846,0.21007418976962125,1.0,8
6855,1,78,1,0,0.09090909090909091,0.0,3.4965075614664802,0.209992193598751,1.0,9
6861,1,78,1,2,0.0,0.0,0.0,0.20991026141240735,1.0,11
6863,1,78,1,1,0.08823529411764706,0.0,3.5263605246161616,0.20982839313572543,1.0,12
6866,1,78,1,1,0.08571428571428572,0.0,3.5553480614894135,0.20974658869395713,1.0,13
6875,1,78,1,6,0.1111111111111111,0.2,4.276666119016055,0.20966484801247076,1.0,19
6876,1,78,1,0,0.08333333333333333,0.0,3.58351893845611,0.20958317101675106,1.0,19
6877,1,78,1,0,0.11085972850678733,0.2,6.091309882077698,0.20950155763239875,1.0,20
6879,1,78,1,0,0.11060948081264109,0.2,6.093569770045136,0.2094200077851304,1.0,20
6881,0,78,1,1,0.3049645390070922,0.4,4.948759890378168,0.20933852140077822,1.0,22
6882,0,78,0,0,0.30985915492957744,0.4,4.955827057601261,0.20964605211979775,1.0,0
6883,1,66,1,36,0.11036036036036036,0.2,6.095824562432225,0.2099533437013997,1.0,125
6884,0,78,0,0,0.1101123595505618,0.2,6.09807428216624,0.2098717450446949,1.0,0
6886,1,78,0,0,0.0,0.0,2.3978952727983707,0.21017871017871018,1.0,0
6889,1,69,1,24,0.11210762331838565,0.2,6.100318952020064,0.21009708737864077,1.0,0
6890,1,78,1,3,1.0,1.0,0.0,0.21001552795031056,1.0,3
6891,1,78,1,0,0.2,0.2,1.6094379124341003,0.20993403181994566,1.0,3
6894,1,78,1,2,0.11185682326621924,0.2,6.102558594613569,0.20985259891388675,1.0,5
6898,1,78,1,6,0.1095890410958904,0.2,4.290459441148391,0.2097712291585886,1.0,12
6899,1,78,1,0,0.11160714285714286,0.2,6.104793232414985,0.20968992248062016,1.0,12
6900,1,78,1,0,0.111358574610245,0.2,6.1070228877422545,0.2096086788066641,1.0,12
6901,0,85,1,0,0.0,0.0,0.0,0.20952749806351664,1.0,0
6902,1,78,1,0,0.16666666666666666,0.2,1.791759469228055,0.20983352690669763,1.0,13
6906,1,78,1,2,0.14285714285714285,0.2,1.9459101490553132,0.20975232198142416,1.0,16
6907,0,78,1,0,0.125,0.2,2.0794415416798357,0.20967117988394585,1.0,16
6908,0,78,0,0,0.2222222222222222,0.2,2.1972245773362196,0.2099767981438515,1.0,0
6909,1,66,1,17,0.1476510067114094,1.0,5.003946305945459,0.21028218013142636,1.0,143
6910,1,66,1,0,0.1111111111111111,0.2,6.1092475827643655,0.21020092735703247,1.0,144
6911,1,66,1,0,0.11086474501108648,0.2,6.111467339502679,0.21011973735032832,1.0,144
6912,0,85,0,5,1.0,1.0,0.0,0.21003861003861005,1.0,5
6915,1,78,0,2,0.3146853146853147,0.4,4.962844630259907,0.21034349671941335,1.0,2
6916,1,78,1,0,0.3125,0.4,4.969813299576001,0.21026234567901234,1.0,2
6917,1,78,1,0,0.3103448275862069,0.4,4.976733742420574,0.21018125723100656,1.0,2
6918,1,78,1,0,0.3082191780821918,0.4,4.983606621708336,0.21010023130300695,1.0,2
6919,1,78,1,0,0.30612244897959184,0.4,4.990432586778736,0.21001926782273603,1.0,2
6920,1,78,1,0,0.30405405405405406,0.4,4.997212273764115,0.20993836671802774,1.0,2
6921,1,78,1,0,0.10810810810810811,0.2,4.30406509320417,0.2098575279168271,1.0,2
6927,1,78,1,4,0.3,0.2,2.302585092994046,0.20977675134719015,1.0,7
6928,1,66,1,6,0.11061946902654868,0.2,6.113682179832232,0.20969603693728356,1.0,150
6929,1,78,1,1,0.0,0.0,0.0,0.20961538461538462,1.0,8
6930,1,78,1,0,0.2727272727272727,0.2,2.3978952727983707,0.2095347943098808,1.0,9
6931,1,78,1,5,0.11037527593818984,0.2,6.115892125483034,0.2094542659492698,1.0,15
6932,1,78,1,0,0.11013215859030837,0.2,6.118097198041348,0.20937379946215906,1.0,15
6933,1,78,1,0,0.10989010989010989,0.2,6.12029741895095,0.20929339477726575,1.0,15
6934,0,69,1,30,0.0,0.0,0.0,0.2092130518234165,1.0,0
6937,1,69,0,1,0.5,0.5,0.6931471805599453,0.20951650038372985,1.0,1
6939,1,78,1,5,0.30201342281879195,0.4,5.003946305945459,0.2094361334867664,1.0,21
6940,1,78,1,0,0.3,0.4,5.0106352940962555,0.2093558282208589,1.0,21
6942,1,69,1,4,0.08108108108108109,0.0,3.6109179126442243,0.2092755845151399,1.0,5
6943,1,78,1,0,0.10964912280701754,0.2,6.1224928095143865,0.20919540229885059,1.0,21
6944,1,69,1,1,0.3333333333333333,0.3333333333333333,1.0986122886681098,0.20911528150134048,1.0,6
6945,1,69,1,0,0.10940919037199125,0.2,6.124683390894205,0.20903522205206737,1.0,7
6946,1,66,1,20,0.1091703056768559,0.2,6.126869184114185,0.208955223880597,1.0,171
6949,1,78,1,12,0.10666666666666667,0.2,4.31748811353631,0.2088752869166029,1.0,34
6951,1,68,1,0,0.10893246187363835,0.2,6.129050210060545,0.20879541108986616,1.0,0
6952,1,69,1,12,0.10869565217391304,0.2,6.131226489483141,0.20871559633027523,1.0,19
6953,1,66,1,8,0.10845986984815618,0.2,6.133398042996649,0.20863584256782575,1.0,179
6954,1,69,1,1,0.07894736842105263,0.0,3.6375861597263857,0.20855614973262032,1.0,20
6955,0,69,1,0,0.10822510822510822,0.2,6.135564891081739,0.20847651775486828,1.0,20
6957,1,78,1,3,0.0,0.0,2.4849066497880004,0.20877862595419847,1.0,38
6959,1,66,1,1,0.1101511879049676,0.2,6.137727054086234,0.20869896985883252,1.0,181
6963,1,69,0,5,0.10991379310344827,0.2,6.139884552226255,0.20861937452326468,1.0,5
6965,1,66,1,4,0.10967741935483871,0.2,6.142037405587356,0.2085398398780023,1.0,186
6969,0,78,1,12,0.10944206008583691,0.2,6.144185634125646,0.20846036585365854,1.0,50
6970,1,78,0,0,0.25,0.2,2.4849066497880004,0.20876190476190476,1.0,0
6975,1,78,1,1,0.11134903640256959,0.2,6.1463292576688975,0.2086824067022087,1.0,2
6978,1,66,1,15,0.0,0.0,0.0,0.20860296916634946,1.0,201
6982,1,78,1,16,0.2980132450331126,0.4,5.017279836814924,0.2085235920852359,1.0,18
6985,1,66,1,13,0.1111111111111111,0.2,6.148468295917647,0.20844427538988208,1.0,215
6986,1,69,1,29,0.11087420042643924,0.2,6.150602768446279,0.20836501901140683,1.0,35
6989,1,69,1,3,0.29605263157894735,0.4,5.0238805208462765,0.20828582288103384,1.0,39
6990,1,78,1,7,0.10526315789473684,0.2,4.330733340286331,0.20820668693009117,1.0,26
6991,1,69,1,3,0.07692307692307693,0.0,3.6635616461296463,0.2081276110900114,1.0,42
6994,1,69,1,1,0.075,0.0,3.6888794541139363,0.20804859529233105,1.0,43
6996,1,69,1,0,0.11063829787234042,0.2,6.152732694704104,0.2079696394686907,1.0,44
6997,1,66,1,8,0.11040339702760085,0.2,6.154858094016418,0.2078907435508346,1.0,224
6998,1,78,1,4,0.08163265306122448,0.0,3.8918202981106265,0.20781190747061054,1.0,30
6999,1,78,1,0,0.08,0.0,3.912023005428146,0.20773313115996966,1.0,30
7000,1,78,1,0,0.0784313725490196,0.0,3.9318256327243257,0.20765441455096628,1.0,30
7001,1,78,1,0,0.07692307692307693,0.0,3.9512437185814275,0.20757575757575758,1.0,30
7002,1,78,1,0,0.6666666666666666,0.6666666666666666,1.0986122886681098,0.20749716016660355,1.0,31
7004,1,69,1,2,0.11016949152542373,0.2,6.156978985585555,0.20741862225586677,1.0,47
7005,1,78,1,1,0.10993657505285412,0.2,6.159095388491933,0.20734014377601212,1.0,33
7006,1,69,1,0,0.10970464135021098,0.2,6.161207321695077,0.20726172465960666,1.0,47
7007,1,69,1,0,0.10947368421052632,0.2,6.163314804034641,0.20718336483931948,1.0,47
7010,1,69,1,0,0.1092436974789916,0.2,6.16541785423142,0.20710506424792138,1.0,47
7012,1,69,1,0,0.0,0.0,2.5649493574615367,0.20702682281828486,1.0,47
7016,1,69,1,0,0.1090146750524109,0.2,6.1675164908883415,0.20694864048338368,1.0,48
7017,1,66,1,4,0.1087866108786611,0.2,6.169610732491456,0.20687051717629293,1.0,228
7020,1,69,1,1,0.10855949895615867,0.2,6.171700597410915,0.20679245283018868,1.0,50
7021,1,66,1,1,0.10833333333333334,0.2,6.173786103901937,0.2067144473783478,1.0,230
7022,0,69,1,0,0.0,0.0,1.3862943611198906,0.2066365007541478,1.0,50
7023,1,78,1,3,0.07547169811320754,0.0,3.970291913552122,0.20693554466641537,1.0,36
7024,1,78,1,0,0.2,0.2,1.6094379124341003,0.2068575734740015,1.0,37
7027,1,78,1,0,0.07407407407407407,0.0,3.9889840465642745,0.20677966101694914,1.0,37
7028,1,78,1,1,0.07272727272727272,0.0,4.007333185232471,0.20670180722891565,1.0,38
7029,1,69,0,3,0.10810810810810811,0.2,6.175867270105761,0.20662401204365827,1.0,3
7034,1,78,1,1,0.07142857142857142,0.0,4.02535169073515,0.20654627539503387,1.0,40
7036,1,78,1,0,0.07017543859649122,0.0,4.04305126783455,0.20646859721699887,1.0,40
7037,1,78,1,0,0.06896551724137931,0.0,4.060443010546419,0.206390977443609,1.0,41
